filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,label
afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629844801-1.7-f-04-dk.wav,0.426352173,0.017636532,801.3830025,809.309917,1579.665699,0.051449166,-449.25354,186.4141388,-18.21834183,27.19402313,40.35004807,-16.78686523,8.067914963,13.70990181,-17.71276474,1.255440235,3.548981667,-16.06335258,2.097078562,3.843281269,-11.01791954,3.968277931,4.00148344,-11.18351936,-2.130544424,-0.248463303,dontKnow
b264889e-8899-4df9-9436-905292ef70cf-1430728566559-1.7-m-22-dk.wav,0.261907488,0.047431845,995.9373653,779.2825846,1872.651233,0.062503344,-397.8174133,122.9907455,-28.07049942,-7.432809353,1.98139143,-31.50539207,-6.627455235,6.445218563,-13.26876068,-1.620712757,-0.129630879,-19.87960625,-9.47363472,0.226676211,-12.15138817,-11.14655113,-4.486226082,-6.567184448,-6.737967014,-7.437484741,dontKnow
B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437437289-1.1-m-26-dk.wav,0.393416405,0.041378342,2162.908969,1609.492409,3710.627231,0.145840879,-303.0799255,81.7225647,-68.30287933,14.3487072,-20.04068947,-3.301004648,-18.91480827,14.39382267,-4.025181293,-10.95442009,-7.900503635,-13.94307137,-1.975135207,-18.47449112,-0.460570067,-6.386351585,-0.260585159,2.942720652,2.949638844,3.095573664,dontKnow
B327333E-2DE2-4833-A75A-4C576208BED3-1430087476-1.0-f-48-dk.wav,0.363993198,0.05796982,2308.319379,1722.777458,4098.617048,0.140170672,-244.4279022,98.75680542,-65.57228851,31.2837944,-36.94410324,13.96994114,-22.57918549,16.32465363,-18.02214813,-8.525265694,-3.425719023,-10.07056427,-0.435794652,-19.51331329,7.171085835,-10.7189064,8.299814224,-4.547550201,0.769021153,0.975707412,dontKnow
B48D1ACF-A0EF-4A39-9F3E-96B45E7C0CC7-1430127390-1.0-m-72-dk.wav,0.451640159,0.033045441,2199.996628,1713.0069,4213.27066,0.135813328,-317.1963501,96.59062195,-56.87065506,27.30444527,-24.59197807,22.25716591,-14.52306271,-11.7216835,1.632555008,-7.36079073,-14.84577084,-6.480085373,0.238435403,-14.0705452,-1.608103514,-14.12521172,-1.08217144,-8.046233177,-11.45253944,-6.055819511,dontKnow
b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432750919162-1.7-f-26-dk.wav,0.190893322,0.330525428,946.0445055,695.3141795,1470.68887,0.063551935,-221.0096283,170.9729614,-39.35883713,-13.65011024,-18.03619957,-56.99811935,-6.511118889,0.304884642,-25.47019005,5.268483162,2.82200098,-20.81667519,0.25971666,1.006531119,-13.85381413,-2.899980068,-4.861627102,-6.233977795,9.023714066,5.766084194,dontKnow
b5044f9a-6f2e-44fc-8e04-9076a988acf2-1435544597190-1.7-m-04-dk.wav,0.447199225,0.00877227,422.0560017,547.5056554,709.8395204,0.019658628,-554.6721191,150.1327057,46.09980011,19.03977394,12.71889305,4.391579628,11.88188457,8.229281425,-0.117354169,3.916512489,-0.899081528,-5.158770084,2.390449047,-1.850661039,-8.080749512,-1.297880411,-2.028128624,-6.447932243,-2.204324007,-3.578366756,dontKnow
B5C1F7A0-4EB2-4B59-A05A-4B4FF02C6EC3-1430127886-1.0-m-26-dk.wav,0.398592919,0.001330503,2110.31261,1893.018736,4451.811491,0.115717806,-545.5321045,121.7369843,-60.83972549,40.3184166,-52.82548141,19.52483559,-31.51888084,0.798610687,-17.27715492,-9.081171036,-4.067028046,-19.50179863,2.67390132,-18.73929024,-1.917208076,-23.11089897,-7.939656734,-13.08444023,-6.124045372,-3.542414904,dontKnow
B5C1F7A0-4EB2-4B59-A05A-4B4FF02C6EC3-1430156679-1.0-m-26-dk.wav,0.276426077,0.041411601,2282.011828,1659.725489,3949.132412,0.143739006,-321.1305542,72.18804169,-77.3739624,31.21718788,-42.8556366,-8.014825821,-23.48265457,11.66214561,-14.73898315,-10.41102695,-5.569506168,-14.18098736,3.157147408,-1.486009359,27.96481705,4.160743237,9.575957298,-1.810336947,-11.27293968,-8.906357765,dontKnow
B5C1F7A0-4EB2-4B59-A05A-4B4FF02C6EC3-1430156700-1.0-m-26-dk.wav,0.217284128,0.096435167,2068.510591,1596.574999,3663.496611,0.110391983,-245.0774994,65.98426056,-68.54167175,17.5754776,-35.25848389,-15.57532787,-27.13677788,11.29140377,1.367612243,-7.159962177,-4.424983501,-9.730399132,-4.997162342,-13.46809673,13.71174431,7.972379684,21.04368019,14.48900223,0.050297417,-1.984138727,dontKnow
B5C1F7A0-4EB2-4B59-A05A-4B4FF02C6EC3-1430156709-1.0-m-26-dk.wav,0.272740006,0.071943104,1892.939807,1495.297874,3197.53806,0.110527796,-264.2486572,89.97709656,-72.39865875,17.13171768,-41.26162338,-15.88921833,-32.10010147,6.224324703,-3.750242233,-11.95212269,-4.600815296,-6.140775681,-4.930096626,-19.20465088,10.53568172,5.728646278,17.05747604,12.82080936,4.404672623,-1.114138484,dontKnow
b762e555-3c12-44fa-8a5e-ec367997f2a4-1430725630648-1.7-m-26-dk.wav,0.411871523,0.013758842,1131.098517,861.9654935,2199.950576,0.089799515,-438.5974121,217.6856995,-79.35637665,5.658820629,18.6311512,-51.02523804,14.78687286,17.00082016,-34.66433334,1.587098956,2.271374702,-23.01088524,4.226806641,-0.968919814,-13.29668999,7.566389084,-6.069393635,-15.395998,3.767124414,-5.628447533,dontKnow
b9d0daab-43c8-41f1-86af-3bcdea9af63c-1429980002125-1.7-f-22-dk.wav,0.253292561,0.096250057,1249.387072,713.4148704,1948.681139,0.093479104,-315.4896545,122.4017792,-59.06953049,-21.8500042,9.849373817,-16.57707405,1.975240588,-1.62147212,-22.17498779,0.52644074,4.05541563,-11.36578751,-1.757110357,-5.978466511,-15.98508739,-4.238647938,-5.52171278,-11.61506748,-2.517674208,-3.29088521,dontKnow
bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637972509-1.7-m-72-dk.wav,0.272049904,0.077345319,1159.833364,958.1673662,2366.739115,0.075812895,-299.1009216,126.9190445,-19.33210754,4.520952702,-1.671299577,-32.71666336,-1.375290275,-4.328724861,-20.19069672,4.835206985,-2.789126158,-17.37574768,1.557754517,-5.056260586,-15.38645649,-1.09136188,-6.611760139,-10.55484009,3.486648798,-0.507061899,dontKnow
bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637985339-1.7-m-72-dk.wav,0.181756884,0.146077693,1238.136037,929.3376907,2405.453863,0.075110246,-255.5143738,153.92659,-63.37739563,-3.365888119,3.626578808,-43.58352661,2.295936346,-4.108448982,-31.78194046,6.49191618,-5.474785328,-30.11559105,3.958473921,3.189232349,-9.388280869,15.43562984,11.8429451,0.667750537,8.688794136,-6.865669727,dontKnow
bd13da7f-65da-46cd-8935-c08113a14999-1430032437002-1.7-f-26-dk.wav,0.100541629,6.02E-06,207.2232704,158.9424065,412.9417183,0.021808218,-1095.99939,22.4075222,-6.467051029,1.186239481,2.831398249,-4.316092491,0.716943145,0.978579998,-3.261109352,0.368666798,0.513078332,-1.757889628,0.893166482,0.243829682,-1.209809065,0.827776611,-0.291997403,-1.080772758,0.854562998,-0.383921951,dontKnow
c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739025588-1.7-f-26-dk.wav,0.529199123,0.000743595,1037.173806,912.5517127,2108.813558,0.068733343,-730.572998,147.1036987,-27.3026104,11.32745743,30.67338371,-12.11719036,3.403283596,7.259518147,-12.34653378,2.55613327,1.634423733,-10.8476429,2.505414724,0.804305851,-5.946974754,5.328206539,-0.831817985,-7.453052998,3.709218264,-1.333420277,dontKnow
c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739046919-1.7-f-26-dk.wav,0.530341327,0.001560201,1115.141602,892.9391385,2136.252188,0.082094939,-671.4431152,92.94306183,-0.531968415,4.675270557,12.96255112,-6.414507866,-0.205726132,4.61698246,-7.653766155,-6.524148464,-2.895201921,-5.304294586,-1.108458877,-0.050514452,-1.610846639,1.761039615,-1.934346199,-6.710893154,-2.612145901,-3.47433877,dontKnow
c1a97fb9-c6c6-46b5-bf3a-fff82c971416-1430766315030-1.7-m-22-dk.wav,0.388914049,0.010971842,785.3959783,766.1176138,1541.732945,0.041857952,-479.6246338,173.6804352,-22.82454109,0.580030322,22.5928154,-11.32834816,9.375890732,13.32437325,-11.26023769,-0.314122885,-4.110299587,-20.66905022,-3.754169703,0.22524479,-12.16058254,-5.383970737,-7.143731594,-13.43163586,-4.092055321,-7.024316311,dontKnow
c1a97fb9-c6c6-46b5-bf3a-fff82c971416-1430766330738-1.7-m-22-dk.wav,0.34696722,0.01743453,873.1735466,743.2329519,1583.874386,0.05388041,-437.0490417,167.9144135,-34.46648788,0.324714571,31.8583889,-5.705517769,9.419506073,12.45214844,-12.82739162,-2.747215986,-3.552063704,-17.21326065,-3.361109972,-1.79600203,-11.0572834,-3.125108957,-6.690167904,-12.6664362,-3.755329132,-8.337252617,dontKnow
C1F9BDCA-5493-4299-8CE6-AC7F8BEE5547-1430724338-1.0-m-72-dk.wav,0.262492269,0.091297098,1767.601262,1796.417045,3794.656635,0.082755588,-320.3504333,72.68283081,-17.19040108,24.07581139,-23.98193359,-0.148976713,-20.76265907,-11.24218464,-12.94820404,-7.293379307,-12.01436234,-16.82767296,-8.915943146,-16.72902679,4.390799522,-3.913615465,2.059468269,0.682123661,-0.439737976,-0.829009414,dontKnow
C1F9BDCA-5493-4299-8CE6-AC7F8BEE5547-1430724361-1.0-m-72-dk.wav,0.214711174,0.134559453,1357.897064,1520.311914,2524.91067,0.062875103,-311.9492493,74.16832733,-13.04247284,13.91222286,-24.97153091,-11.20227814,-18.42806435,-17.52855682,-19.03268433,-5.432592392,-10.21058655,-17.96742821,-3.005458593,-3.509814024,8.581249237,4.254257679,7.315858364,1.804621577,-5.248042107,-7.651844978,dontKnow
c3d24f51-e119-4b08-ab5b-1ac21f03a4cb-1430760892270-1.7-f-48-dk.wav,0.485706985,0.006391742,1403.173629,1000.144096,2568.528487,0.109063657,-537.0426025,128.9197235,-47.96964264,19.37733459,39.07538223,-9.526714325,11.37674046,2.321321487,-19.61837006,9.724575043,0.832820714,-19.47260475,2.681801319,-0.790400624,-10.34226704,5.721235752,-1.72999835,-7.737717152,3.618932247,-7.124932766,dontKnow
ca7d8d54-13cb-4060-8db4-90651b60c078-1434091632646-1.7-f-26-dk.wav,0.284351677,0.047232579,976.7092933,713.9817135,1707.538762,0.064339416,-372.0973816,114.7853012,-23.07236671,-18.07630157,1.93473506,-24.85035133,-19.98418236,-5.725732327,-16.79500198,-12.44175434,-1.776559949,-9.547652245,-7.348600388,5.583936691,6.467089653,4.551156044,3.230798244,-4.437042236,-8.192349434,-5.77914238,dontKnow
cda99fcf-d010-47b4-8987-f54be313ddbd-1429973716671-1.7-f-26-dk.wav,0.244984433,0.019831061,1208.871898,946.5268021,2284.067905,0.083494461,-417.8883667,189.621994,-58.77949905,17.54950714,29.7293644,-42.53233337,1.784958243,6.332219124,-33.7409668,2.391538382,5.297231197,-26.54732132,-5.44313097,-2.758223534,-18.58115959,-1.729213119,-3.2302742,-11.77767658,3.891898394,2.538482904,dontKnow
d174ef2f-e693-487b-bd80-5584b31d908c-1436527829313-1.7-m-72-dk.wav,0.441057444,0.017214695,1002.42011,862.1495243,1956.040283,0.06410319,-477.7628784,137.0214386,-22.08705139,6.344405174,16.47948647,-23.05126953,-3.543062687,1.631759167,-19.54789734,-5.152451992,-3.654779434,-17.34610558,-5.227120876,-4.739253521,-13.22138786,-3.116063118,-5.471970081,-12.21204185,-1.788421988,-1.380747437,dontKnow
D1CB71F9-EF76-49B3-A703-41D557444D21-1436863558-1.1-f-26-dk.wav,0.270543873,0.147256389,2535.680144,1600.578352,4172.414615,0.160435961,-156.7108917,73.86207581,-97.94786072,43.10832214,-40.61927795,20.05507278,-27.68596458,8.503462791,-10.64218044,4.507499695,2.988109112,-17.27189827,7.665875912,-11.39566994,8.211274147,-7.178699493,10.99355507,1.147346377,3.842250824,1.200025797,dontKnow
D2A130AE-53AC-4574-ADFC-641FC97B197E-1431172618-1.0-f-04-dk.wav,0.454560459,0.010436766,2571.020394,1895.759014,4812.02918,0.179605042,-467.8578186,63.5978241,-45.29688263,17.29635429,-21.15728569,9.614653587,-12.5544939,-3.967732191,-14.89586353,-13.15800953,-7.348628044,-13.02579784,-3.228986025,-12.8341608,-1.803171158,-12.08397102,-5.633432865,0.628302991,-5.242379665,-5.023057461,dontKnow
D2A130AE-53AC-4574-ADFC-641FC97B197E-1431172629-1.0-f-04-dk.wav,0.347099662,0.060040139,2401.213566,1654.641109,4227.2102,0.14613029,-294.0384827,67.72736359,-83.3747406,14.69904709,-34.63003922,12.84240437,-18.26100159,12.86737061,0.060638428,-12.82999706,-7.385128021,-6.574976444,-0.717387438,-10.01677704,13.2824831,-3.016936541,3.145211458,-8.170289993,-6.386721134,1.062406778,dontKnow
D2A130AE-53AC-4574-ADFC-641FC97B197E-1432228589-1.0-f-48-dk.wav,0.386822432,0.062377729,2100.38605,1787.460309,4231.84483,0.116802696,-368.7685852,69.22077942,-32.54189682,2.108850241,-27.69599152,1.060744166,-11.66332245,7.248847008,-5.139606476,-9.718366623,-8.646940231,-11.35664749,-3.924809456,-10.77362728,1.487128258,-5.382577419,3.192571878,-0.051828146,-1.904002786,1.063041568,dontKnow
D2A130AE-53AC-4574-ADFC-641FC97B197E-1432228630-1.0-f-48-dk.wav,0.401304007,0.064807713,2108.99628,1722.782547,4068.777163,0.125058206,-340.4829712,70.9124527,-43.65341187,2.85461235,-25.36277962,2.460080147,-13.85086536,5.520682812,-9.302005768,-10.32509613,-4.095053196,-9.486451149,-3.378219843,-10.54365349,2.484688282,-2.806436539,2.665425301,-2.638236523,-1.277252555,-2.42301321,dontKnow
D31399E6-5581-473A-9691-1CCE0D922B72-1436926337-1.1-m-26-dk.wav,0.31062302,0.12065731,2423.691444,1804.182635,4566.892914,0.149022791,-211.6226196,75.25046539,-64.28091431,44.54860687,-36.33013153,13.0556221,-27.59167671,20.62661171,-7.443137169,-6.733487129,-1.201007009,-19.24024582,5.733804703,-10.301651,10.53793526,-2.114412785,8.670633316,-0.560684025,-1.50669229,-1.989033461,dontKnow
d3d8a4be-5a09-4012-a1a2-242de4c03ef8-1430032588771-1.7-m-04-dk.wav,0.605644643,0.005033758,1201.172667,1023.579408,2510.125488,0.076380208,-502.7166748,193.0921021,-75.43462372,16.4145546,41.85251999,-21.47131157,29.14015579,25.38170624,-18.88881493,14.0083704,7.217029572,-17.23821259,12.08979893,5.056062698,-12.16317463,4.782728195,-7.525249004,-14.27180386,4.427016735,-6.218769073,dontKnow
d71b0bb5-0d0b-466d-b944-26b60333a69c-1430066942091-1.7-m-26-dk.wav,0.504009604,0.157501146,411.2322843,545.1084277,755.3266826,0.016254626,-272.3381348,201.7423706,7.699548244,13.6003561,27.97716713,-8.268979073,4.666932106,12.40906525,-2.847612143,9.785736084,9.491440773,-5.555105209,4.539289474,6.128081322,-4.562770844,-0.236974567,-3.232355118,-9.644821167,-2.535656691,-4.911279678,dontKnow
D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430084018-1.0-f-26-dk.wav,0.324418306,0.007351128,1339.710267,1520.323399,2609.367886,0.061979382,-459.036438,140.1829529,-18.33696175,24.81390953,-24.538908,-5.770685673,-29.06634521,-3.090007067,-12.07456875,-11.33282852,-10.59687328,-23.68177414,-7.41729784,-16.82908249,-6.91429615,-13.25286293,-6.312286377,-8.846991539,-6.943311691,-2.996638298,dontKnow
dacc702e-f2aa-4603-9e93-5428d34cb8b0-1430070175563-1.7-f-72-dk.wav,0.288855582,0.185377508,1812.218048,847.1678423,2656.424094,0.171154048,-281.4144287,136.479126,-113.8457947,-2.363405466,25.77244949,-67.35378265,-9.637794495,34.31755447,-18.86104393,-14.00520039,0.771251857,-17.86759186,-4.338784218,1.781467915,-8.379966736,2.192369223,-4.421190739,-14.09891796,3.177338362,1.862694621,dontKnow
dacc702e-f2aa-4603-9e93-5428d34cb8b0-1430070201440-1.7-f-72-dk.wav,0.272678524,0.179458767,1747.865433,777.0026365,2540.271973,0.160245768,-273.1118469,145.6755219,-126.9239731,-8.397451401,37.43184662,-51.33802795,-9.986096382,19.38664627,-19.02776146,-1.847150683,-2.321884155,-23.90180969,2.07089138,0.255467921,-19.10899353,0.573572993,-2.550258875,-15.93175793,2.441954851,0.092664033,dontKnow
dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741848281-1.7-f-72-dk.wav,0.454901516,0.004304896,1483.097501,941.1465298,2599.847168,0.139578451,-558.6773682,24.75540161,-10.80776405,-3.511580706,5.451659203,-3.85354495,-5.775036335,-0.971478701,-1.260424614,-1.96436584,-1.186193585,-0.696611643,-1.23303771,-2.876828909,-1.072929382,2.22563529,0.677452385,-0.900388479,0.170681536,-0.862332284,dontKnow
de557f96-f05d-4baa-b614-82f3b8ebb960-1436853245437-1.7-m-72-dk.wav,0.373307675,0.020417389,780.5475913,758.5658446,1685.189922,0.039264039,-406.7050476,193.7751465,-32.70804214,4.038775444,43.10015869,-13.73319721,-11.49653816,7.455215931,-9.160421371,-1.942531466,1.33681047,-14.88687801,-7.125483513,-2.630973339,-13.35505104,-6.563695908,-3.032110929,-10.594491,-5.396235466,-4.888777733,dontKnow
deffc50d-0389-4cb1-bb0a-3a78942a85b8-1430286469237-1.7-m-04-dk.wav,0.59970808,0.00018946,1287.038306,1082.928182,2703.314209,0.08645969,-765.742981,167.6045074,-52.94141006,23.15559196,37.6294136,-26.01557922,11.58473206,12.45256329,-21.48699951,6.822718143,3.316920757,-17.25932121,4.461874962,-2.843673229,-15.57208633,2.99214077,-5.141623974,-12.6899004,2.268420219,-6.716669083,dontKnow
EC2E1160-BC33-450A-A62D-DE2A4C0D42BB-1430039019-1.0-f-48-dk.wav,0.331424266,0.135575607,2572.960678,1733.303748,4581.117663,0.170062539,-148.7991028,82.44023895,-83.47447205,40.79787064,-50.09739685,19.78646278,-12.89736557,12.91009331,-17.89475441,-7.165174007,0.7737903,-19.37474823,4.215096951,-12.85224247,6.952694893,-3.407262087,14.03239822,0.014696943,-4.434900761,1.503603458,dontKnow
EC2E1160-BC33-450A-A62D-DE2A4C0D42BB-1430039032-1.0-f-48-dk.wav,0.378905505,0.07924699,2466.164188,1880.773012,4729.782327,0.153546668,-182.7240601,87.21376038,-63.5990715,29.56361198,-48.42517471,11.16365814,-22.20894814,11.2854929,-10.00324345,-10.73655224,-3.266413927,-13.70707035,5.639378548,-13.68957233,1.365806818,-16.41311455,-4.799426079,-10.28718853,-3.282397032,5.997448921,dontKnow
eccb4617-8373-4c4f-b49e-bb2d72bce8d8-1430035295885-1.7-m-26-dk.wav,0.241264328,0.112074584,1435.889943,802.2603724,2324.937781,0.108872021,-296.1618347,107.8906479,-71.27377319,-26.57508659,-3.98030591,-35.60507202,1.36207521,8.056235313,-22.4336338,-5.939764023,-4.782108784,-21.27696037,0.66271925,10.63502407,2.870504141,10.45553493,-1.788087606,-17.8400383,-4.016177654,0.977620721,dontKnow
ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044953596-1.7-f-48-dk.wav,0.386108637,0.023066681,1490.435392,922.5282537,2543.929606,0.123656373,-413.4105225,154.664917,-58.88318634,9.882313728,18.05664444,-46.11260605,2.84923768,15.40571022,-29.68989372,-8.280580521,3.085335016,-16.27510071,-2.471385956,-2.047575235,-12.38689232,1.140816808,-1.818581939,-7.618666172,3.849422932,-3.240005732,dontKnow
ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430045182344-1.7-f-48-dk.wav,0.36963281,0.013640276,1258.51204,828.6343968,2083.751502,0.101745179,-429.3128357,162.0771637,-52.75306702,-3.907299042,12.67986679,-34.42412186,4.000758648,12.35463428,-19.5163269,-2.670162201,-4.814124107,-20.91860008,-1.261697888,-3.98982501,-15.77216053,0.133026764,-2.433609009,-8.654208183,5.410179138,1.51512146,dontKnow
efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728193211-1.7-m-22-dk.wav,0.22437349,0.121596932,1107.527785,576.9465306,1659.321174,0.09204757,-331.7463989,151.1312561,-57.28768539,-37.81190491,21.11214828,-8.108095169,-20.89029884,-7.821937084,-10.19114399,-8.183089256,-11.03609848,-17.63928795,-2.185205221,7.154467106,-2.899892807,-0.422162563,6.145663738,-0.029570919,-3.150029421,-4.077470303,dontKnow
efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728201777-1.7-m-04-dk.wav,0.336368829,0.016687563,535.0146945,566.9876779,905.6951945,0.026675231,-479.2759094,103.634201,40.28033447,14.30227852,12.1253624,6.431740761,-0.826616526,-6.211620808,-8.797527313,-7.972104073,-9.38663578,-11.54149914,-8.883919716,-7.093495846,-9.581313133,-10.44481373,-8.945194244,-7.65459919,-5.896981716,-4.624499798,dontKnow
f39330f7-a3d1-4679-abd2-47a870e53583-1430862581270-1.7-f-04-dk.wav,0.384376794,0.035188124,982.9168705,776.4998377,1727.393555,0.076661784,-463.6911011,87.10503387,20.72075653,22.9166832,16.78945732,-7.088106155,-3.939278126,-3.317564249,-14.30817032,-11.06145763,-8.903217316,-12.0490284,-5.566531658,-2.436256409,-5.426516056,-2.662582636,-0.482144475,-0.450110465,1.674394131,1.182650447,dontKnow
f46450e1-c269-4f28-8e41-c339b818120d-1430143502822-1.7-m-26-dk.wav,0.254854679,0.206887767,1556.563176,875.6657225,2672.061657,0.111217078,-217.890976,158.0709839,-101.9324493,-14.73289585,9.908387184,-50.57299423,10.6389513,21.42112732,-26.18898964,2.41239357,6.697958946,-17.1799221,4.278747559,-0.275276959,-14.13177586,7.793279171,0.789982915,-13.98421001,0.152469799,-3.099242926,dontKnow
f46450e1-c269-4f28-8e41-c339b818120d-1430143627410-1.7-m-26-dk.wav,0.231234103,0.193711013,1046.147841,647.8781303,1584.778934,0.078570822,-243.7408295,183.137207,-63.57680511,-33.08295441,-0.714896798,-37.69265366,-7.012187481,4.909510612,-19.04785538,-1.665118694,-0.523305476,-14.31484699,5.562036037,5.002176762,-9.725428581,3.313625574,2.357688189,-7.715132713,1.227800727,-4.355153084,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857154827-1.7-f-26-dk.wav,0.354689091,0.073111184,1223.355432,828.1412593,2142.906714,0.095214844,-302.9901123,143.3056641,-41.48630905,-8.336643219,22.2020874,-19.18105507,-2.012116909,12.55102444,-19.36355782,-13.87055874,3.453271389,-11.36791134,-12.28762054,-2.504620552,-7.36961937,-4.154836178,4.543760777,4.037236691,3.880959511,0.124626085,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857168068-1.7-f-26-dk.wav,0.34691596,0.083082959,1048.5057,781.5220102,1942.542024,0.070584657,-304.641571,127.2238998,-27.8926239,-13.9889183,13.75283813,-9.161143303,0.141116485,8.429532051,-7.633190155,-4.98444891,-4.025111198,-12.29766369,-2.267993212,1.999585986,-4.964406013,2.450948238,4.29307127,-6.770843983,-6.677684784,-4.439030647,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857179588-1.7-f-26-dk.wav,0.29633221,0.125695556,1230.055506,747.3672102,2017.061027,0.090770684,-275.5159912,150.3118591,-64.04354858,-26.17870522,11.35720634,-21.97058678,4.013176441,9.947954178,-23.15083504,-6.594761848,2.987958431,-17.4642601,-5.213850975,4.309257507,-7.590378284,2.867144108,10.72205544,-0.236230671,-0.020127794,-1.638686061,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857190657-1.7-f-26-dk.wav,0.278218955,0.131070629,1409.456464,822.5899747,2397.351514,0.107905353,-272.6486206,139.1748962,-84.17775726,-19.59270287,18.94155502,-26.82502937,5.725790977,11.79022503,-25.36882401,-2.654831648,5.528179646,-19.27349472,-3.831767082,5.112768173,-8.064261436,2.1132586,4.313561916,-6.671410084,-0.848324716,-1.038465023,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857199908-1.7-f-26-dk.wav,0.240977675,0.177840918,1541.975249,795.1240912,2599.163518,0.11098873,-258.6708679,125.5146408,-99.94735718,-27.5210228,15.5987339,-28.59012604,6.473757267,8.432213783,-30.28158379,0.272798747,8.058655739,-24.03450584,-5.801393032,5.674986839,-11.1807766,5.581866264,18.10962105,3.866498232,1.58060956,-2.383184195,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857210822-1.7-f-26-dk.wav,0.306852877,0.105239555,1296.829256,804.1142848,2251.349337,0.095222848,-302.9880066,128.3578339,-53.88959503,-14.411623,15.46824074,-19.53219223,6.26634264,14.72756767,-21.0092144,-10.3857708,3.736561537,-13.12327862,-6.871201038,2.139271736,-8.717124939,-4.690871716,3.768092871,-0.110473029,-0.046922427,-0.864337146,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857219565-1.7-f-26-dk.wav,0.220850214,0.17354244,1423.838162,712.1031492,2316.937356,0.107377049,-286.4017334,122.2016678,-83.97757721,-39.27386475,10.25011063,-25.82093048,-3.292773008,18.8367691,-14.9632988,-15.57791328,2.104019642,-10.57004929,-12.91191101,-1.769849062,-2.212728024,0.550799131,8.124725342,10.90978622,8.731938362,-2.266248226,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857228966-1.7-f-26-dk.wav,0.233080059,0.193382233,1678.865727,840.6954661,2776.830094,0.128744557,-279.6609497,108.3922501,-101.0807495,-24.25734138,13.33630085,-32.56531525,7.185687065,12.11169434,-29.94122696,-3.713060617,6.683588982,-20.94911385,-5.954746723,2.561047077,-8.858327866,11.29383945,20.64737511,4.10187149,-0.306460708,-6.828551769,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436857237289-1.7-f-26-dk.wav,0.376581848,0.066371746,1242.109043,896.0872442,2332.504803,0.083633773,-358.2235718,107.7776031,-30.56707954,-4.358193874,15.60175419,-17.68559074,-2.890953302,12.57438087,-7.387310982,-9.424478531,-6.128818035,-11.75221634,-4.347362041,-3.591878176,-11.05102921,-2.937005997,2.207010031,-2.466590643,0.061210833,-0.283745021,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436932654230-1.7-f-26-dk.wav,0.312552243,0.073031925,1247.44319,789.5058789,2126.809762,0.100326588,-300.8622437,140.2381592,-45.90246582,-15.66126442,17.50755119,-20.81286812,-10.1616497,5.915583611,-9.702213287,-5.323847294,-2.998204231,-12.66371918,-6.309716225,-6.026026726,-11.13769245,-2.778348684,-2.269340277,-3.511517048,6.039382458,2.301658869,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436932663471-1.7-f-26-dk.wav,0.339450002,0.090721451,1338.514992,771.7155271,2151.061091,0.109762423,-274.7019348,154.8256836,-70.67919159,-25.60288429,20.46247292,-21.87411308,-3.675094843,11.83115864,-16.44197655,-9.844632149,-1.009082794,-13.43817711,-6.420975208,-3.914548397,-11.30014706,-3.252450943,-3.364175081,-6.69453907,5.902929306,5.908385277,dontKnow
f5b29377-7cd6-4688-942c-5a07add39dc5-1436932673691-1.7-f-26-dk.wav,0.315311849,0.134838551,1582.806867,784.6913729,2433.110752,0.142602139,-271.4830627,136.7489166,-92.13267517,-23.44955635,26.7443409,-35.56734467,-15.64528084,17.39861298,-12.27021027,-13.9470129,-0.69241786,-9.218720436,-6.130190372,-4.735239983,-7.418942928,5.739159584,5.973628521,-3.242400169,2.963145494,0.614990115,dontKnow
